Call Failure,Complaints,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Age Group Churn Rate,Charge Amount Churn Rate,Tariff Plan Churn Rate,Call Efficiency
2.302585092994046,0,2.302585092994046,0,41.753630105999754,7.3484692283495345,2.1972245773362196,6.026013699374132,3,1,2,5.477225575051661,9.109411542229552,0,0.028052210177097435,0.24,0.0,3.748185560011344
3.258096538021482,0,2.302585092994046,3,85.75971040574308,15.0,4.007333185232471,8.655166677654982,3,1,1,5.477225575051661,16.777690848441612,0,0.028052210177097435,0.04,0.0,4.2237486994333615
1.6094379124341003,0,2.302585092994046,1,47.25706765105654,5.196152422706632,6.182084906716632,3.7916704120425457,3,1,1,5.477225575051661,21.871952324988207,0,0.028052210177097435,0.08,0.0,4.75039543814087
2.302585092994046,0,2.3978952727983707,0,86.47982075694294,13.490737563232042,5.017279836814924,8.348966366103234,2,1,1,5.0,19.49230597554137,0,0.022872067238488118,0.24,0.0,4.455300330344308
1.3862943611198906,0,2.3978952727983707,1,62.55211297175829,9.273618495495704,5.231108616854587,7.702693425792941,3,1,1,5.477225575051661,17.770799010284343,0,0.028052210177097435,0.08,0.0,4.33834900420364
0.0,0,2.3978952727983707,0,29.000263463819994,3.7416573867739413,0.0,4.6337628277213705,2,1,2,5.0,5.997097246229154,1,0.022872067238488118,0.24,0.0,4.151039905898646
1.0986122886681098,0,2.302585092994046,0,26.702918064011946,3.7416573867739413,2.6390573296152584,3.7916704120425457,3,1,2,5.477225575051661,7.836661055391994,0,0.028052210177097435,0.24,0.0,3.9457285378933173
0.0,0,2.3978952727983707,0,0.0,0.0,0.0,0.0,2,1,2,5.0,0.0,1,0.022872067238488118,0.24,0.0,4.100944269460653
1.3862943611198906,0,2.3978952727983707,0,66.0272556473121,11.269427669584644,5.953243334287785,10.182948910477172,2,1,1,5.0,21.91650965646148,0,0.022872067238488118,0.24,0.0,4.096309297531688
2.0794415416798357,0,2.3978952727983707,1,77.33746431406666,12.409673645990857,2.4849066497880004,10.686149994081058,4,1,1,6.708203932499369,12.470509918148199,0,0.0,0.08,0.0,4.323443677241584
2.1972245773362196,0,2.3978952727983707,1,63.33147458045896,8.660254037844387,4.6913478822291435,9.379228347497946,2,1,1,5.0,16.537896681314777,0,0.022872067238488118,0.08,0.0,4.506156155389129
3.1780538303479458,1,2.70805020110221,0,30.014686893898602,6.855654600401044,2.833213344056216,6.026013699374132,2,1,2,5.0,8.937344392722126,1,0.022872067238488118,0.24,0.0,3.059598693882405
3.091042453358316,1,2.4849066497880004,8,74.67157523080438,9.643650760992955,0.6931471805599453,10.053315362134846,5,2,1,7.416198487095663,9.938116881520337,0,0.052718522060856456,0.0,0.010528710596557076,4.729191500833838
2.6390573296152584,1,2.4849066497880004,1,60.00005039167146,9.899494936611665,3.295836866004329,7.360028734992322,2,1,1,5.0,13.231276793477491,1,0.022872067238488118,0.08,0.0,4.100442598017167
0.6931471805599453,0,2.6390573296152584,0,45.73437488331847,4.69041575982343,0.0,5.367873373059638,3,1,1,5.477225575051661,8.86717634694383,0,0.028052210177097435,0.24,0.0,4.8682342055698555
2.302585092994046,0,2.5649493574615367,0,46.64018394009952,6.4031242374328485,2.302585092994046,5.813734551720166,3,1,2,5.477225575051661,9.891829609845558,1,0.028052210177097435,0.24,0.0,4.30307811981965
2.302585092994046,1,2.4849066497880004,0,41.96725220243475,6.6332495807108,3.5553480614894135,8.503362200873065,3,1,2,5.477225575051661,11.204999388271403,1,0.028052210177097435,0.24,0.0,3.96166994531756
0.0,0,2.4849066497880004,0,13.400091817714616,1.4142135623730951,0.0,1.4282311787985482,3,1,2,5.477225575051661,2.3394931941587096,1,0.028052210177097435,0.24,0.0,4.212127597878484
0.6931471805599453,0,2.4849066497880004,0,37.28930168500889,5.0,0.0,3.141645890662356,3,1,1,5.477225575051661,7.339228345478865,0,0.028052210177097435,0.24,0.0,4.2153815572649345
1.3862943611198906,0,2.70805020110221,1,63.567743021053175,9.848857801796104,2.70805020110221,7.002171662045105,5,1,1,7.416198487095663,9.123457175040944,0,0.052718522060856456,0.08,0.0,4.26194721434334
0.0,1,2.4849066497880004,0,25.432131049984218,2.6457513110645907,2.302585092994046,2.380733862757672,4,1,2,6.708203932499369,5.898550656028937,1,0.0,0.24,0.0,4.507711700226119
0.0,0,2.4849066497880004,1,19.80994555404681,2.0,1.6094379124341003,1.4282311787985482,5,1,1,7.416198487095663,3.4192205848018036,0,0.052718522060856456,0.08,0.0,4.448516375942715
3.258096538021482,0,2.833213344056216,3,87.68786899707584,15.427248620541512,0.0,14.174660548505962,2,2,1,5.0,16.165987979053586,0,0.022872067238488118,0.04,0.010528710596557076,4.227446696061586
1.9459101490553132,0,2.6390573296152584,3,64.19518450856026,10.770329614269007,5.605802066295998,8.80449989580457,2,2,1,5.0,20.116680223039523,0,0.022872067238488118,0.04,0.010528710596557076,4.11157853386808
1.0986122886681098,0,2.4849066497880004,0,50.66659195039742,9.055385138137417,1.0986122886681098,8.031869353475738,2,1,1,5.0,10.353106754442242,0,0.022872067238488118,0.24,0.0,3.8360270984002236
1.3862943611198906,0,2.5649493574615367,0,37.263391338644624,6.6332495807108,3.6635616461296463,6.627031810778382,3,1,2,5.477225575051661,11.072531394402255,0,0.028052210177097435,0.24,0.0,3.65947638974462
1.9459101490553132,0,2.4849066497880004,0,45.36347593318401,7.280109889280518,5.170483995038151,7.183119503869238,2,1,1,5.0,17.269750838658485,0,0.022872067238488118,0.24,0.0,3.978802763117683
1.6094379124341003,0,3.044522437723423,1,34.0080780335106,6.0,5.267858159063328,4.6337628277213705,2,2,1,5.0,17.349743010253217,0,0.022872067238488118,0.08,0.010528710596557076,3.625087321026157
1.6094379124341003,0,3.091042453358316,0,36.40899359710779,6.244997998398398,3.4339872044851463,13.01543601625925,4,1,1,6.708203932499369,8.88597767578782,0,0.0,0.24,0.0,3.718559608215347
2.4849066497880004,0,3.044522437723423,0,26.55314985976233,5.0,2.3978952727983707,3.4776908247766074,2,1,2,5.0,7.717473644835429,0,0.022872067238488118,0.24,0.0,3.367295829986474
0.0,0,3.091042453358316,0,28.33576629069174,3.1622776601683795,3.091042453358316,1.9371093536994048,4,1,2,6.708203932499369,7.55988693484904,1,0.0,0.24,0.0,4.42484663185681
2.3978952727983707,0,3.1354942159291497,0,33.08292276999597,5.656854249492381,2.995732273553991,5.132825335782408,2,1,1,5.0,9.555433612517051,0,0.022872067238488118,0.24,0.0,3.6707409414106817
1.0986122886681098,0,3.1354942159291497,0,48.00253793094695,7.810249675906654,2.1972245773362196,7.183119503869238,3,1,1,5.477225575051661,10.022233937730494,0,0.028052210177097435,0.24,0.0,3.986555173312422
1.0986122886681098,0,3.4011973816621555,0,37.521163704130565,5.0990195135927845,3.367295829986474,5.367873373059638,2,1,1,5.0,10.78426315568322,0,0.022872067238488118,0.24,0.0,4.192559609719056
2.833213344056216,0,3.4339872044851463,1,62.163448864288064,11.874342087037917,4.454347296253507,10.053315362134846,2,2,1,5.0,15.771553877481452,0,0.022872067238488118,0.08,0.010528710596557076,3.8360055190042304
2.5649493574615367,0,3.4965075614664802,0,70.46298408433223,13.076696830622021,4.30406509320417,9.789058315801574,4,1,1,6.708203932499369,13.516242219217924,0,0.0,0.24,0.0,3.974809993526911
2.1972245773362196,0,3.4657359027997265,3,45.814073528437824,6.708203932499369,3.4657359027997265,6.4321899380119785,3,2,1,5.477225575051661,11.385714701635859,0,0.028052210177097435,0.04,0.010528710596557076,4.165113633110308
1.0986122886681098,0,3.6635616461296463,1,53.955638070909814,6.324555320336759,5.375278407684165,4.367251952767765,3,1,1,5.477225575051661,17.924637582156254,0,0.028052210177097435,0.08,0.0,4.707275408925245
1.3862943611198906,0,3.6635616461296463,1,35.67850551417595,4.358898943540674,0.0,3.4776908247766074,3,1,1,5.477225575051661,7.026842892234476,1,0.028052210177097435,0.08,0.0,4.373439873736559
2.4849066497880004,0,2.0794415416798357,1,54.140919460242124,8.602325267042627,2.3978952727983707,6.4321899380119785,3,1,1,5.477225575051661,11.069222378456391,0,0.028052210177097435,0.08,0.0,4.1086582968615595
1.3862943611198906,0,1.9459101490553132,1,20.734272861251064,2.8284271247461903,2.5649493574615367,3.141645890662356,3,1,1,5.477225575051661,7.162859973632114,0,0.028052210177097435,0.08,0.0,3.876395827784995
2.6390573296152584,0,2.1972245773362196,1,43.6476676316279,7.937253933193772,5.8998973535824915,7.702693425792941,3,1,1,5.477225575051661,20.195486921502273,0,0.028052210177097435,0.08,0.0,3.710861078220324
2.6390573296152584,0,2.0794415416798357,1,53.33642724343771,8.306623862918075,1.9459101490553132,9.379228347497946,1,1,1,3.872983346207417,11.845545804421986,0,0.05304801197714161,0.08,0.0,4.138520924554929
1.9459101490553132,0,2.0794415416798357,1,43.246193660203666,7.810249675906654,2.0794415416798357,9.096189298713714,2,1,1,5.0,9.614138752356057,0,0.022872067238488118,0.08,0.0,3.718753740565686
2.70805020110221,0,2.0794415416798357,2,51.26514009542176,9.219544457292887,3.6375861597263857,8.348966366103234,3,2,1,5.477225575051661,12.302756132993219,0,0.028052210177097435,0.06,0.010528710596557076,3.8312033293261316
2.0794415416798357,0,2.0794415416798357,1,43.022698140860975,6.48074069840786,5.673323267171493,6.627031810778382,3,1,1,5.477225575051661,18.97438138266149,0,0.028052210177097435,0.08,0.0,4.071058876113016
2.833213344056216,0,2.1972245773362196,3,71.17019078713582,11.135528725660043,5.0106352940962555,10.437512440545097,3,1,1,5.477225575051661,17.561299906075032,0,0.028052210177097435,0.04,0.0,4.31738144118035
2.3978952727983707,0,2.0794415416798357,1,82.9320710674478,13.114877048604,1.791759469228055,10.562547472838826,3,1,1,5.477225575051661,15.050259379660723,0,0.028052210177097435,0.08,0.0,4.399670069846477
2.3978952727983707,0,2.0794415416798357,2,54.803723732627276,9.273618495495704,2.0794415416798357,7.868873364290606,3,1,1,5.477225575051661,10.97360763373021,0,0.028052210177097435,0.06,0.0,3.9926440073957616
2.302585092994046,0,2.0794415416798357,1,60.615298051583096,9.899494936611665,2.5649493574615367,5.367873373059638,3,1,1,5.477225575051661,12.121585719872394,0,0.028052210177097435,0.08,0.0,4.127134385045092
2.5649493574615367,0,2.0794415416798357,1,42.17907288599365,7.54983443527075,2.6390573296152584,6.4321899380119785,3,1,1,5.477225575051661,9.649684827540083,0,0.028052210177097435,0.08,0.0,3.721249834144387
3.367295829986474,0,2.0794415416798357,4,85.8856964214449,15.0996688705415,4.0943445622221,8.951473044680418,3,1,1,5.477225575051661,16.912588228471595,0,0.028052210177097435,0.01,0.0,4.214598616469919
2.0794415416798357,0,2.0794415416798357,2,47.60357312359379,5.477225575051661,6.192362489474872,4.367251952767765,3,1,1,5.477225575051661,21.94013832052963,0,0.028052210177097435,0.06,0.0,4.665013326056605
2.5649493574615367,0,2.1972245773362196,1,86.60400535716515,13.601470508735444,5.049856007249537,8.655166677654982,2,1,1,5.0,19.595875129401833,0,0.022872067238488118,0.08,0.0,4.442968853109994
1.9459101490553132,0,2.1972245773362196,2,62.76826489160115,9.433981132056603,5.2574953720277815,8.031869353475738,3,1,1,5.477225575051661,17.887523286199105,0,0.028052210177097435,0.06,0.0,4.313587181451361
1.3862943611198906,0,2.1972245773362196,1,29.766339963836206,4.123105625617661,1.791759469228055,5.132825335782408,2,1,1,5.0,7.242219847648062,0,0.022872067238488118,0.08,0.0,4.02535169073515
1.791759469228055,0,2.0794415416798357,1,27.574349449420136,4.123105625617661,2.9444389791664403,4.367251952767765,3,1,1,5.477225575051661,8.55748532915538,0,0.028052210177097435,0.08,0.0,3.835012363061897
1.3862943611198906,1,2.1972245773362196,1,9.412457368825962,1.7320508075688772,1.791759469228055,1.4282311787985482,2,1,1,5.0,4.9716190225184285,1,0.022872067238488118,0.08,0.0,3.044522437723423
1.9459101490553132,0,2.1972245773362196,1,66.2244231689824,11.40175425099138,5.966146739123692,10.437512440545097,3,1,1,5.477225575051661,21.26316204480038,0,0.028052210177097435,0.08,0.0,4.081174888173458
2.3978952727983707,0,2.1972245773362196,2,77.48794431496978,12.529964086141668,2.833213344056216,10.929238156840807,4,2,1,6.708203932499369,12.644005170867226,0,0.0,0.06,0.010528710596557076,4.309563462940166
2.4849066497880004,0,2.1972245773362196,2,63.5431283489556,8.831760866327848,4.736198448394496,9.654309612618903,2,1,1,5.0,16.694998341441107,0,0.022872067238488118,0.06,0.0,4.476165674415867
3.295836866004329,1,2.5649493574615367,1,30.740329149515944,7.0710678118654755,3.091042453358316,6.4321899380119785,3,1,1,5.477225575051661,9.183450445009758,1,0.028052210177097435,0.08,0.0,3.0587070727153796
3.2188758248682006,1,2.302585092994046,9,74.83137952840224,9.797958971132712,1.9459101490553132,10.310996600323065,5,2,1,7.416198487095663,10.113038288352985,0,0.052718522060856456,0.0,0.010528710596557076,4.703412426733871
2.833213344056216,0,2.302585092994046,2,60.23202312380827,10.04987562112089,3.4657359027997265,7.702693425792941,2,1,1,5.0,13.500252694623482,0,0.022872067238488118,0.06,0.0,4.080887757535491
1.6094379124341003,0,2.4849066497880004,1,46.1002902091981,5.0,1.791759469228055,5.813734551720166,3,1,1,5.477225575051661,9.437121626043353,0,0.028052210177097435,0.08,0.0,4.762173934797756
2.5649493574615367,0,2.3978952727983707,1,46.9943558388417,6.6332495807108,2.70805020110221,6.231997487024518,3,1,1,5.477225575051661,10.348479111421248,1,0.028052210177097435,0.08,0.0,4.253027811561763
2.5649493574615367,1,2.302585092994046,1,42.38913056062795,6.855654600401044,3.6888794541139363,8.80449989580457,3,1,1,5.477225575051661,11.554631289057962,1,0.028052210177097435,0.08,0.0,3.922606798967791
1.3862943611198906,0,2.302585092994046,1,15.70249407957621,2.23606797749979,1.791759469228055,2.380733862757672,3,1,1,5.477225575051661,5.1794649856865975,1,0.028052210177097435,0.08,0.0,3.6788291182604347
1.6094379124341003,0,2.302585092994046,1,37.80136232507634,5.291502622129181,1.791759469228055,3.7916704120425457,4,1,1,6.708203932499369,6.85234414217632,0,0.0,0.08,0.0,4.138584708200824
1.9459101490553132,0,2.5649493574615367,2,63.778061894080786,10.0,2.995732273553991,7.360028734992322,5,1,1,7.416198487095663,9.333455016808557,0,0.052718522060856456,0.06,0.0,4.240607069200353
1.3862943611198906,0,2.302585092994046,1,26.371610547471736,3.1622776601683795,2.70805020110221,3.141645890662356,4,1,1,6.708203932499369,6.665235046812697,1,0.0,0.08,0.0,4.2456340097683265
1.3862943611198906,0,2.302585092994046,2,21.17309237439742,2.6457513110645907,2.302585092994046,2.380733862757672,5,1,1,7.416198487095663,4.445630849256567,0,0.052718522060856456,0.06,0.0,4.0579744489123755
3.367295829986474,0,2.70805020110221,4,87.80912045684246,15.524174696260024,1.791759469228055,14.358590292223933,2,1,1,5.0,16.332201772927277,0,0.022872067238488118,0.01,0.0,4.218772140597153
2.302585092994046,1,2.4849066497880004,4,64.40202133695269,10.908712114635714,5.6240175061873385,9.096189298713714,3,2,1,5.477225575051661,19.5323128846801,0,0.028052210177097435,0.01,0.010528710596557076,4.094911068393841
1.791759469228055,0,2.302585092994046,1,50.97502268297859,9.219544457292887,2.0794415416798357,8.348966366103234,3,1,1,5.477225575051661,10.40141777692085,0,0.028052210177097435,0.08,0.0,3.8165468118442964
1.9459101490553132,0,2.3978952727983707,1,37.77603201378325,6.855654600401044,3.784189633918261,7.002171662045105,3,1,1,5.477225575051661,11.431408685256992,0,0.028052210177097435,0.08,0.0,3.6297131434447203
2.302585092994046,0,2.302585092994046,1,45.73437488331847,7.483314773547883,5.198497031265826,7.533145835849411,2,1,1,5.0,17.410737078240683,0,0.022872067238488118,0.08,0.0,3.9457285378933173
2.0794415416798357,0,2.9444389791664403,2,34.60253208974298,6.244997998398398,5.293304824724492,5.132825335782408,3,2,1,5.477225575051661,16.885493363531722,0,0.028052210177097435,0.06,0.010528710596557076,3.590604884845596
2.0794415416798357,0,2.995732273553991,1,36.94134410972895,6.48074069840786,3.58351893845611,13.215821825897175,4,1,1,6.708203932499369,9.249537346650222,0,0.0,0.08,0.0,3.682911682334145
2.70805020110221,0,2.9444389791664403,1,27.432204685100817,5.291502622129181,2.772588722239781,4.087268211878257,3,1,1,5.477225575051661,8.19125636071523,0,0.028052210177097435,0.08,0.0,3.3372986558119235
1.3862943611198906,0,2.995732273553991,1,29.130227484494576,3.605551275463989,3.295836866004329,2.7784494125570305,4,1,1,6.708203932499369,8.058422578157396,0,0.0,0.08,0.0,4.235221824425789
2.6390573296152584,0,3.044522437723423,1,33.7043261463409,5.916079783099616,3.2188758248682006,5.5945793387813865,2,1,1,5.0,10.103581736153963,0,0.022872067238488118,0.08,0.0,3.630031378304731
1.791759469228055,0,3.044522437723423,1,48.3401174568633,8.0,2.6390573296152584,7.533145835849411,3,1,1,5.477225575051661,10.46655920094174,0,0.028052210177097435,0.08,0.0,3.957531600658912
1.791759469228055,0,3.332204510175204,1,38.028078621361466,5.385164807134504,3.5263605246161616,5.813734551720166,2,1,1,5.0,11.209824863189736,0,0.022872067238488118,0.08,0.0,4.119313559378966
2.995732273553991,0,3.367295829986474,2,62.38189984851723,12.0,4.51085950651685,10.310996600323065,2,2,1,5.0,15.948196827013799,0,0.022872067238488118,0.06,0.010528710596557076,3.8245460655354697
2.772588722239781,0,3.4339872044851463,1,70.63945739344211,13.19090595827292,4.3694478524670215,10.053315362134846,5,1,1,7.416198487095663,11.606889678133449,0,0.052718522060856456,0.08,0.0,3.9643118041368
2.4849066497880004,0,3.4011973816621555,4,46.178931530067004,6.928203230275509,3.6109179126442243,6.8169111464156265,3,1,1,5.477225575051661,11.723216175970894,0,0.028052210177097435,0.01,0.0,4.122089422530659
1.791759469228055,0,3.6109179126442243,2,54.23315860193444,6.557438524302,5.3981627015177525,4.888497112437017,3,1,1,5.477225575051661,18.03883853485612,0,0.028052210177097435,0.06,0.0,4.64907223227522
1.9459101490553132,1,3.6109179126442243,2,36.22865051360058,4.69041575982343,1.791759469228055,4.087268211878257,3,1,1,5.477225575051661,7.9008497294494875,1,0.028052210177097435,0.06,0.0,4.267793540512457
1.791759469228055,0,2.4849066497880004,0,53.58180632488283,8.246211251235321,0.0,5.5945793387813865,2,1,1,5.0,10.669829967226585,0,0.022872067238488118,0.24,0.0,4.164834090936445
0.0,0,2.3978952727983707,0,17.72613274016517,1.4142135623730951,1.0986122886681098,1.4282311787985482,2,1,2,5.0,4.5564537667357,0,0.022872067238488118,0.24,0.0,4.867534450455582
2.0794415416798357,0,2.5649493574615367,0,42.83838248372917,7.54983443527075,5.872117789475416,7.002171662045105,2,1,1,5.0,20.7185776626642,0,0.022872067238488118,0.24,0.0,3.760781423403014
2.0794415416798357,0,2.4849066497880004,0,52.7627501527407,7.937253933193772,0.0,8.80449989580457,1,1,1,3.872983346207417,11.246263145029054,0,0.05304801197714161,0.24,0.0,4.199950047872329
0.0,0,2.4849066497880004,0,42.42397139311402,7.416198487095663,0.0,8.503362200873065,1,1,1,3.872983346207417,9.30094194842504,0,0.05304801197714161,0.24,0.0,3.7708741016665637
2.1972245773362196,0,2.4849066497880004,0,50.651087021317736,8.888194417315589,3.332204510175204,7.702693425792941,3,1,1,5.477225575051661,11.684228945600118,0,0.028052210177097435,0.24,0.0,3.8717217086546203
0.6931471805599453,0,2.4849066497880004,0,42.193131162893295,6.0,5.638354669333745,5.813734551720166,3,1,1,5.477225575051661,18.772782258166586,0,0.028052210177097435,0.24,0.0,4.172678117819309
2.3978952727983707,0,2.5649493574615367,1,70.8210227918308,10.862780491200215,4.941642422609304,9.92203873324631,3,1,1,5.477225575051661,17.314223375934397,0,0.028052210177097435,0.08,0.0,4.353331334507088
1.6094379124341003,0,2.4849066497880004,0,82.6640160163281,12.884098726725126,0.0,10.053315362134846,3,1,1,5.477225575051661,14.847996753285713,0,0.028052210177097435,0.24,0.0,4.426139209292202
1.6094379124341003,0,2.4849066497880004,0,54.25617689338072,8.94427190999916,0.0,7.183119503869238,3,1,1,5.477225575051661,10.380008829252699,0,0.028052210177097435,0.24,0.0,4.037562548123116
1.3862943611198906,0,2.4849066497880004,0,60.15486806468444,9.591663046625438,1.0986122886681098,4.367251952767765,2,1,1,5.0,11.926437357811341,0,0.022872067238488118,0.24,0.0,4.169359266027547
1.9459101490553132,1,2.4849066497880004,0,41.32082116762786,7.14142842854285,1.3862943611198906,5.5945793387813865,3,1,2,5.477225575051661,8.48903067791879,0,0.028052210177097435,0.24,0.0,3.7774853924479608
3.1354942159291497,0,2.4849066497880004,2,85.63340422566334,14.89966442575134,3.912023005428146,8.348966366103234,3,1,1,5.477225575051661,16.63998915840732,0,0.028052210177097435,0.06,0.0,4.233062481533923
0.6931471805599453,0,2.4849066497880004,0,46.906234093071205,4.898979485566356,6.171700597410915,3.141645890662356,3,1,1,5.477225575051661,21.803197107319868,0,0.028052210177097435,0.24,0.0,4.8477868985658015
1.9459101490553132,0,2.5649493574615367,0,86.35532760969326,13.379088160259652,4.983606621708336,8.031869353475738,2,1,1,5.0,19.387283250516347,0,0.022872067238488118,0.24,0.0,4.467894649941208
0.0,0,2.5649493574615367,0,62.33467953660324,9.1104335791443,5.204006687076795,7.360028734992322,3,1,1,5.477225575051661,17.652077456326577,0,0.028052210177097435,0.24,0.0,4.364244464878084
0.0,0,2.5649493574615367,0,28.199796328092052,3.3166247903554,0.0,4.087268211878257,2,1,2,5.0,5.8236870191845735,0,0.022872067238488118,0.24,0.0,4.3187007113756275
0.0,0,2.4849066497880004,0,25.78301295307075,3.3166247903554,2.1972245773362196,3.141645890662356,2,1,2,5.0,7.258912245484664,0,0.022872067238488118,0.24,0.0,4.095860079911476
0.0,0,2.5649493574615367,0,0.0,0.0,0.0,0.0,2,1,2,5.0,0.0,1,0.022872067238488118,0.24,0.0,4.100944269460653
0.0,0,2.5649493574615367,0,65.82907649115008,11.135528725660043,5.940171252720432,9.92203873324631,2,1,1,5.0,21.839539231707256,0,0.022872067238488118,0.24,0.0,4.111938870623052
1.6094379124341003,0,2.5649493574615367,0,77.18647912877155,12.288205727444508,1.9459101490553132,10.437512440545097,3,1,1,5.477225575051661,14.253088905115497,0,0.028052210177097435,0.24,0.0,4.33768282082183
1.791759469228055,0,2.5649493574615367,0,63.1186067970424,8.48528137423857,4.6443908991413725,9.096189298713714,2,1,1,5.0,16.376933067629267,0,0.022872067238488118,0.24,0.0,4.53766192620533
3.044522437723423,0,2.833213344056216,0,29.25925537982265,6.6332495807108,2.4849066497880004,5.5945793387813865,2,1,2,5.0,8.198789515341904,1,0.022872067238488118,0.24,0.0,3.060630105131834
2.9444389791664403,0,2.6390573296152584,7,74.51118139782483,9.486832980505138,0.0,9.789058315801574,4,1,1,6.708203932499369,11.71139199120796,0,0.0,0.0,0.0,4.7559838756803545
2.3978952727983707,0,2.6390573296152584,0,59.76654061633052,9.746794344808963,3.091042453358316,7.002171662045105,2,1,1,5.0,12.948470240822,1,0.022872067238488118,0.24,0.0,4.120840426026065
0.0,0,2.772588722239781,0,45.36347593318401,4.358898943540674,0.0,4.888497112437017,3,1,1,5.477225575051661,8.7982752766356,0,0.028052210177097435,0.24,0.0,4.992579939429807
1.9459101490553132,0,2.70805020110221,0,46.28143186949325,6.164414002968976,1.6094379124341003,5.367873373059638,2,1,2,5.0,9.76891007422758,1,0.022872067238488118,0.24,0.0,4.358054075282972
1.9459101490553132,1,2.6390573296152584,0,41.538166828077756,6.4031242374328485,3.4011973816621555,8.19184913655121,3,1,2,5.477225575051661,10.828244029250436,1,0.028052210177097435,0.24,0.0,4.004675110224516
0.0,1,2.6390573296152584,0,0.0,0.0,0.0,0.0,3,1,2,5.477225575051661,0.0,1,0.028052210177097435,0.24,0.0,4.100944269460653
0.0,0,2.6390573296152584,0,36.76531073028421,4.69041575982343,0.0,2.380733862757672,3,1,1,5.477225575051661,7.236431631034611,0,0.028052210177097435,0.24,0.0,4.305294067435605
0.0,0,2.833213344056216,0,63.35622973473759,9.695359714832659,2.302585092994046,6.627031810778382,4,1,1,6.708203932499369,10.596626945793108,0,0.0,0.24,0.0,4.28417948949257
0.0,0,2.6390573296152584,0,24.433342268597514,2.0,1.6094379124341003,1.4282311787985482,4,1,2,6.708203932499369,4.884039379806627,1,0.0,0.24,0.0,4.962844630259907
0.0,0,2.6390573296152584,0,0.0,0.0,0.0,0.0,5,1,1,7.416198487095663,0.0,0,0.052718522060856456,0.24,0.0,4.100944269460653
3.1354942159291497,0,2.9444389791664403,2,87.56632734762577,15.329709716755891,0.0,13.98825462364486,2,1,1,5.0,16.14711912449018,0,0.022872067238488118,0.06,0.0,4.236263596690222
1.3862943611198906,0,2.772588722239781,2,63.98720347883798,10.63014581273465,5.58724865840025,8.503362200873065,2,2,1,5.0,20.020030121734333,0,0.022872067238488118,0.06,0.010528710596557076,4.1288426026296685
0.0,0,2.6390573296152584,0,50.35495749697535,8.888194417315589,0.0,7.702693425792941,2,1,1,5.0,10.119128796574278,0,0.022872067238488118,0.24,0.0,3.856594858518529
0.0,0,2.70805020110221,0,36.73878506583263,6.4031242374328485,3.5263605246161616,6.231997487024518,3,1,2,5.477225575051661,10.684747062897676,0,0.028052210177097435,0.24,0.0,3.692522809028735
